"Loss_Pct","Replicate","Seed","Status","Final_LGs","Retained_OGs","Error_Detail"
0.5,45,50822,"SUCCESS",15,4840,NA
0.5,46,50823,"SUCCESS",15,4860,NA
0.5,47,50824,"SUCCESS",15,4828,NA
0.5,48,50825,"SUCCESS",15,4844,NA
0.5,49,50826,"SUCCESS",15,4830,NA
0.5,5,50782,"SUCCESS",15,4851,NA
0.5,50,50827,"SUCCESS",15,4833,NA
0.5,51,50828,"SUCCESS",15,4847,NA
0.5,52,50829,"SUCCESS",15,4837,NA
0.5,53,50830,"SUCCESS",15,4844,NA
0.5,54,50831,"SUCCESS",15,4812,NA
0.5,55,50832,"SUCCESS",15,4827,NA
0.5,56,50833,"SUCCESS",15,4842,NA
0.5,57,50834,"SUCCESS",15,4831,NA
0.5,58,50835,"SUCCESS",15,4852,NA
0.5,59,50836,"SUCCESS",15,4843,NA
0.5,6,50783,"SUCCESS",15,4838,NA
0.5,60,50837,"SUCCESS",15,4842,NA
0.5,61,50838,"SUCCESS",15,4852,NA
0.5,62,50839,"SUCCESS",15,4847,NA
0.5,63,50840,"SUCCESS",15,4838,NA
0.5,64,50841,"SUCCESS",15,4827,NA
0.5,65,50842,"SUCCESS",15,4848,NA
0.5,66,51620,"SUCCESS",15,4854,NA
0.5,67,50844,"SUCCESS",15,4858,NA
0.5,68,50845,"SUCCESS",15,4842,NA
0.5,69,50846,"SUCCESS",15,4833,NA
0.5,7,50784,"SUCCESS",15,4809,NA
0.5,70,50847,"SUCCESS",15,4828,NA
0.5,71,50848,"SUCCESS",15,4837,NA
0.5,72,50849,"SUCCESS",16,4852,NA
0.5,73,50850,"SUCCESS",15,4850,NA
0.5,74,50851,"SUCCESS",15,4844,NA
0.5,75,50852,"SUCCESS",15,4828,NA
0.5,76,50853,"SUCCESS",15,4822,NA
0.5,77,50854,"SUCCESS",15,4830,NA
0.5,78,50855,"SUCCESS",15,4834,NA
0.5,79,50856,"SUCCESS",15,4843,NA
0.5,8,50785,"SUCCESS",15,4832,NA
0.5,80,50857,"SUCCESS",15,4849,NA
0.5,81,50858,"SUCCESS",15,4844,NA
0.5,82,50859,"SUCCESS",15,4850,NA
0.5,83,50860,"SUCCESS",15,4818,NA
0.5,84,50861,"SUCCESS",15,4862,NA
0.5,85,50862,"SUCCESS",15,4842,NA
0.5,86,50863,"SUCCESS",15,4844,NA
0.5,87,50864,"SUCCESS",15,4854,NA
0.5,88,50865,"SUCCESS",15,4863,NA
0.5,89,50866,"SUCCESS",15,4832,NA
0.5,9,50786,"SUCCESS",15,4821,NA
